slot,usdt_usd,binance_open,binance_close,brti_proxy,offset_hat,offset_real,strike_naive,strike_offsetaware,kalshi_result,poly_up_wins,naive_outcome,offsetaware_outcome
2026-06-07 23:00,0.99939,63129.94,63130.12,63092.75,38.51,37.37,63099.99,63199.99,no,True,both_lose,both_win
2026-06-08 00:00,0.99939,63130.12,62684.61,62735.86,38.51,-51.25,63099.99,63199.99,no,False,split,split
2026-06-08 01:00,0.99934,62684.61,62764.0,62701.81,41.37,62.19,62699.99,62699.99,yes,True,split,split
2026-06-08 02:00,0.99932,62763.99,62988.03,62963.12,42.68,24.91,62799.99,62799.99,yes,True,split,split
2026-06-08 03:00,0.99912,62988.58,63283.99,63254.16,55.43,29.83,62999.99,62999.99,yes,True,split,split
2026-06-08 04:00,0.99899,63284.0,63132.83,63114.58,63.92,18.25,63299.99,63299.99,no,False,split,split
2026-06-08 05:00,0.99922,63132.84,63502.0,63452.43,49.24,49.57,63099.99,63199.99,yes,True,split,split
2026-06-08 06:00,0.99915,63501.99,63172.3,63103.07,53.98,69.23,63499.99,63599.99,no,False,split,split
2026-06-08 07:00,0.99932,63172.3,63479.61,63442.96,42.96,36.65,63199.99,63199.99,yes,True,split,split
2026-06-08 08:00,0.99924,63479.62,63872.0,63809.45,48.24,62.55,63499.99,63499.99,yes,True,split,split
2026-06-08 09:00,0.99935,63872.0,63758.0,63751.15,41.52,6.85,63899.99,63899.99,no,False,split,split
2026-06-08 10:00,0.99959,63758.0,63964.08,63963.73,26.14,0.35,63799.99,63799.99,yes,True,split,split
2026-06-08 11:00,0.99948,63964.07,63774.48,63717.24,33.26,57.24,63999.99,63999.99,no,False,split,split
2026-06-08 12:00,0.99929,63774.48,63532.01,63474.44,45.28,57.57,63799.99,63799.99,no,False,split,split
2026-06-08 13:00,0.99936,63532.01,63550.0,63509.4,40.66,40.6,63499.99,63599.99,no,True,split,both_win
2026-06-08 14:00,0.99949,63549.99,63466.83,63440.24,32.41,26.59,63499.99,63599.99,no,False,split,split
2026-06-08 15:00,0.99956,63466.83,63372.01,63363.18,27.93,8.83,63499.99,63499.99,no,False,split,split
2026-06-08 16:00,0.99953,63372.01,63485.49,63441.8,29.78,43.69,63249.99,63499.99,no,True,split,both_win
2026-06-08 17:00,0.99989,63485.49,63728.96,63739.73,6.98,-10.77,63499.99,63499.99,yes,True,split,split
2026-06-08 18:00,0.99983,63728.96,63440.01,63430.79,10.83,9.22,63699.99,63799.99,no,False,split,split
2026-06-08 19:00,0.99961,63440.0,63085.99,63073.14,24.74,12.85,63399.99,63499.99,no,False,split,split
2026-06-08 20:00,0.99965,63086.0,62562.0,62529.57,22.08,32.43,63099.99,63099.99,no,False,split,split
2026-06-08 21:00,0.99963,62562.0,62764.01,62773.52,23.15,-9.51,62599.99,62599.99,yes,True,split,split
2026-06-08 22:00,0.99954,62764.0,62868.0,62842.71,28.87,25.29,62799.99,62799.99,yes,True,split,split
2026-06-08 23:00,0.9995,62867.99,62875.17,62852.82,31.43,22.35,62899.99,62899.99,no,True,both_win,both_win
2026-06-09 00:00,0.99928,62875.18,63242.36,63233.51,45.27,8.85,62899.99,62899.99,yes,True,split,split
2026-06-09 01:00,0.99944,63242.36,63338.68,63317.07,35.42,21.61,63199.99,63299.99,yes,True,split,split
2026-06-09 02:00,0.9994,63338.69,63300.0,63260.17,38.0,39.83,63299.99,63399.99,no,False,split,split
2026-06-09 03:00,0.99932,63300.0,63198.44,63161.68,43.04,36.76,63299.99,63399.99,no,False,split,split
2026-06-09 04:00,0.9994,63198.44,62849.75,62827.15,37.92,22.6,63199.99,63199.99,no,False,split,split
2026-06-09 05:00,0.99944,62849.75,62715.37,62685.3,35.2,30.07,62799.99,62899.99,no,False,split,split
2026-06-09 06:00,0.99929,62715.37,62786.01,62764.48,44.53,21.53,62699.99,62799.99,no,True,split,both_win
2026-06-09 07:00,0.9993,62786.0,62711.12,62691.48,43.95,19.64,62799.99,62799.99,no,False,split,split
2026-06-09 08:00,0.99943,62711.12,62645.15,62558.07,35.75,87.08,62699.99,62799.99,no,False,split,split
2026-06-09 09:00,0.99943,62645.14,62273.61,62303.53,35.71,-29.92,62599.99,62699.99,no,False,split,split
2026-06-09 10:00,0.99952,62273.62,61541.95,61450.81,29.89,91.14,62299.99,62299.99,no,False,split,split
2026-06-09 11:00,0.99936,61541.95,61131.84,61111.99,39.39,19.85,61499.99,61599.99,no,False,split,split
2026-06-09 12:00,0.99939,61131.85,61390.51,61375.32,37.29,15.19,61099.99,61199.99,yes,True,split,split
2026-06-09 13:00,0.99923,61390.51,61692.01,61666.83,47.27,25.18,61399.99,61399.99,yes,True,split,split
2026-06-09 14:00,0.9991,61692.01,61792.01,61764.14,55.52,27.87,61699.99,61699.99,yes,True,split,split
2026-06-09 15:00,0.99925,61792.0,62098.09,62036.06,46.34,62.03,61799.99,61799.99,yes,True,split,split
2026-06-09 16:00,0.99924,62098.09,62160.0,62100.09,47.19,59.91,61999.99,62249.99,no,True,split,both_win
2026-06-09 17:00,0.99924,62159.99,61761.2,61694.59,47.24,66.61,62199.99,62199.99,no,False,split,split
2026-06-09 18:00,0.99926,61761.21,61717.5,61666.23,45.7,51.27,61799.99,61799.99,no,False,split,split
2026-06-09 19:00,0.99944,61717.5,61730.0,61670.01,34.56,59.99,61699.99,61799.99,no,True,both_lose,both_win
2026-06-09 20:00,0.99948,61730.0,61923.16,61856.0,32.1,67.16,61699.99,61799.99,yes,True,split,split
2026-06-09 21:00,0.99933,61923.16,61714.0,61670.05,41.49,43.95,61899.99,61999.99,no,False,split,split
2026-06-09 22:00,0.99944,61714.0,61302.36,61290.47,34.56,11.89,61699.99,61799.99,no,False,split,split
2026-06-09 23:00,0.99934,61302.37,61549.64,61504.88,40.46,44.76,61299.99,61399.99,yes,True,split,split
2026-06-10 00:00,0.99936,61549.64,61295.99,61241.16,39.39,54.83,61499.99,61599.99,no,False,split,split
2026-06-10 01:00,0.99935,61296.0,61361.17,61304.61,39.84,56.56,61299.99,61299.99,yes,True,split,split
2026-06-10 02:00,0.99937,61361.17,61472.89,61429.27,38.66,43.62,61399.99,61399.99,yes,True,split,split
2026-06-10 03:00,0.99927,61472.89,61687.56,61640.51,44.88,47.05,61499.99,61499.99,yes,True,split,split
2026-06-10 04:00,0.99924,61687.56,61261.55,61217.25,46.88,44.3,61699.99,61699.99,no,False,split,split
2026-06-10 05:00,0.99915,61261.56,61334.94,61286.62,52.07,48.32,61299.99,61299.99,no,True,both_win,both_win
2026-06-10 06:00,0.99913,61334.95,61386.09,61340.21,53.36,45.88,61299.99,61399.99,no,True,split,both_win
2026-06-10 07:00,0.99914,61386.09,61034.04,60985.37,52.79,48.67,61399.99,61399.99,no,False,split,split
2026-06-10 08:00,0.99901,61034.04,61564.01,61555.47,60.42,8.54,60999.99,61099.99,yes,True,split,split
2026-06-10 09:00,0.99904,61564.0,62146.42,62069.72,59.1,76.7,61599.99,61599.99,yes,True,split,split
2026-06-10 10:00,0.9991,62146.43,62195.99,62080.25,55.93,115.74,62099.99,62199.99,no,True,both_lose,both_win
2026-06-10 11:00,0.99906,62195.99,62639.23,62587.28,58.46,51.95,62199.99,62199.99,yes,True,split,split
2026-06-10 12:00,0.99907,62639.23,62219.33,62163.36,58.25,55.97,62599.99,62699.99,no,False,split,split
2026-06-10 13:00,0.99903,62219.33,61969.99,61929.58,60.35,40.41,62199.99,62299.99,no,False,split,split
2026-06-10 14:00,0.99872,61969.99,61882.0,61813.83,79.32,68.17,61999.99,61999.99,no,False,split,split
2026-06-10 15:00,0.99895,61881.99,61942.44,61921.44,64.98,21.0,61899.99,61899.99,yes,True,split,split
2026-06-10 16:00,0.99896,61942.45,61805.51,61745.58,64.42,59.93,61999.99,61999.99,no,False,split,split
2026-06-10 17:00,0.99886,61805.5,61356.18,61263.78,70.46,92.4,61799.99,61899.99,no,False,split,split
2026-06-10 18:00,0.99905,61356.18,61381.46,61335.84,58.29,45.62,61399.99,61399.99,no,True,both_win,both_win
2026-06-10 19:00,0.99906,61381.46,61510.99,61466.82,57.7,44.17,61399.99,61399.99,yes,True,split,split
2026-06-10 20:00,0.99903,61510.99,61812.0,61809.49,59.67,2.51,61499.99,61599.99,yes,True,split,split
2026-06-10 21:00,0.99892,61812.0,62206.01,62180.02,66.76,25.99,61799.99,61899.99,yes,True,split,split
2026-06-10 22:00,0.99885,62206.01,62148.0,62090.6,71.54,57.4,62199.99,62299.99,no,False,split,split
2026-06-10 23:00,0.99877,62148.01,62689.48,62642.84,76.44,46.64,62099.99,62199.99,yes,True,split,split
2026-06-11 00:00,0.99886,62689.47,62726.86,62644.53,71.47,82.33,62699.99,62699.99,no,True,both_win,both_win
2026-06-11 05:00,0.99892,62958.0,62927.49,62862.44,67.99,65.05,62999.99,62999.99,no,False,split,split
2026-06-11 06:00,0.99888,62927.49,63148.0,63100.38,70.48,47.62,62899.99,62999.99,yes,True,split,split
2026-06-11 07:00,0.99896,63148.0,63108.0,63058.2,65.67,49.8,63099.99,63199.99,no,False,split,split
2026-06-11 08:00,0.99899,63108.01,63010.01,62963.03,63.74,46.98,63099.99,63199.99,no,False,split,split
2026-06-11 09:00,0.99893,63010.0,63077.57,63014.71,67.42,62.86,62999.99,63099.99,no,True,split,both_win
2026-06-11 10:00,0.99876,63077.71,62734.02,62687.68,78.22,46.34,63099.99,63099.99,no,False,split,split
2026-06-11 11:00,0.99888,62734.02,62749.44,62668.2,70.26,81.24,62699.99,62799.99,no,True,both_lose,both_win
2026-06-11 12:00,0.9988,62749.44,62582.45,62523.65,75.3,58.8,62699.99,62799.99,no,False,split,split
2026-06-11 13:00,0.99896,62582.45,63644.19,63487.81,65.09,156.38,62599.99,62599.99,yes,True,split,split
2026-06-11 14:00,0.99898,63644.18,63461.12,63403.91,64.92,57.21,63599.99,63699.99,no,False,split,split
2026-06-11 15:00,0.99895,63461.12,63605.68,63572.48,66.63,33.2,63499.99,63499.99,yes,True,split,split
2026-06-11 16:00,0.99903,63605.69,63393.67,63343.66,61.7,50.01,63499.99,63749.99,no,False,split,split
2026-06-11 17:00,0.99891,63393.67,63519.99,63439.34,69.1,80.65,63399.99,63399.99,yes,True,split,split
2026-06-11 18:00,0.99895,63519.99,63500.01,63458.6,66.7,41.41,63499.99,63599.99,no,False,split,split
2026-06-11 19:00,0.99892,63500.0,63625.99,63550.48,68.58,75.51,63499.99,63599.99,no,True,split,both_win
2026-06-11 20:00,0.99889,63626.0,63648.8,63579.92,70.62,68.88,63599.99,63699.99,no,True,both_lose,both_win
2026-06-11 21:00,0.99883,63648.8,63426.2,63351.2,74.47,75.0,63599.99,63699.99,no,False,split,split
2026-06-11 22:00,0.99875,63426.21,63624.07,63533.86,79.28,90.21,63399.99,63499.99,yes,True,split,split
2026-06-11 23:00,0.99857,63624.07,63524.82,63435.99,90.98,88.83,63599.99,63699.99,no,False,split,split
2026-06-12 00:00,0.9985,63524.81,63700.0,63617.67,95.29,82.33,63499.99,63599.99,yes,True,split,split
2026-06-12 01:00,0.99868,63700.0,63358.2,63279.33,84.08,78.87,63699.99,63799.99,no,False,split,split
2026-06-12 02:00,0.99853,63358.2,62980.45,62908.13,93.14,72.32,63399.99,63399.99,no,False,split,split
2026-06-12 03:00,0.99878,62980.46,63100.8,63028.52,76.84,72.28,62999.99,62999.99,yes,True,split,split
2026-06-12 04:00,0.99871,63100.8,63470.81,63399.48,81.4,71.33,63099.99,63199.99,yes,True,split,split
2026-06-12 05:00,0.99881,63470.81,63752.93,63705.83,75.53,47.1,63499.99,63499.99,yes,True,split,split
2026-06-12 06:00,0.99869,63752.93,63702.01,63641.45,83.52,60.56,63799.99,63799.99,no,False,split,split
2026-06-12 07:00,0.99878,63702.01,63766.01,63707.91,77.72,58.1,63699.99,63799.99,no,True,split,both_win
2026-06-12 08:00,0.99889,63766.01,63465.51,63409.07,70.78,56.44,63799.99,63799.99,no,False,split,split
2026-06-12 09:00,0.99884,63465.52,63229.1,63141.78,73.62,87.32,63499.99,63499.99,no,False,split,split
2026-06-12 10:00,0.99923,63229.1,63999.99,63930.56,48.69,69.43,63199.99,63299.99,yes,True,split,split
2026-06-12 11:00,0.99933,63999.99,63593.02,63560.16,42.88,32.86,63999.99,64099.99,no,False,split,split
2026-06-12 12:00,0.9993,63593.02,63982.48,63937.46,44.52,45.02,63599.99,63599.99,yes,True,split,split
2026-06-12 13:00,0.99935,63982.48,63865.44,63826.39,41.59,39.05,63999.99,63999.99,no,False,split,split
2026-06-12 14:00,0.99937,63865.45,63694.0,63663.59,40.24,30.41,63899.99,63899.99,no,False,split,split
2026-06-12 15:00,0.99942,63694.01,63589.27,63580.22,36.94,9.05,63699.99,63699.99,no,False,split,split
2026-06-12 16:00,0.99958,63589.28,63449.0,63424.89,26.71,24.11,63499.99,63999.99,no,False,split,split
2026-06-12 17:00,0.99959,63449.01,63472.0,63472.59,26.01,-0.59,63399.99,63499.99,no,True,split,both_win
2026-06-12 18:00,0.99941,63471.99,63502.0,63483.04,37.45,18.96,63499.99,63499.99,no,True,both_win,both_win
2026-06-12 19:00,0.99952,63502.0,63580.01,63532.24,30.48,47.77,63499.99,63599.99,no,True,split,both_win
2026-06-12 20:00,0.99951,63580.0,63600.01,63592.25,31.15,7.76,63599.99,63599.99,no,True,both_win,both_win
2026-06-12 21:00,0.99941,63600.01,63837.89,63778.18,37.52,59.71,63599.99,63699.99,yes,True,split,split
2026-06-12 22:00,0.99933,63837.88,63646.01,63622.5,42.77,23.51,63799.99,63899.99,no,False,split,split
2026-06-12 23:00,0.99952,63646.01,63532.0,63501.32,30.55,30.68,63599.99,63699.99,no,False,split,split
2026-06-13 00:00,0.99951,63532.0,63512.01,63488.13,31.13,23.88,63499.99,63599.99,no,False,split,split
2026-06-13 01:00,0.99956,63512.01,63584.03,63531.99,27.95,52.04,63499.99,63599.99,no,True,split,both_win
2026-06-13 02:00,0.99931,63584.03,63735.74,63704.38,43.87,31.36,63599.99,63599.99,yes,True,split,split
2026-06-13 03:00,0.99946,63736.0,63846.0,63794.9,34.42,51.1,63699.99,63799.99,no,True,split,both_win
2026-06-13 04:00,0.99944,63845.99,63806.0,63778.94,35.75,27.06,63799.99,63899.99,no,False,split,split
2026-06-13 05:00,0.9994,63806.0,63743.12,63712.97,38.28,30.15,63799.99,63899.99,no,False,split,split
2026-06-13 06:00,0.9994,63743.13,63843.01,63807.14,38.25,35.87,63699.99,63799.99,yes,True,split,split
2026-06-13 07:00,0.99932,63843.01,63971.28,63933.74,43.41,37.54,63799.99,63899.99,yes,True,split,split
2026-06-13 08:00,0.99946,63971.28,64133.12,64109.64,34.54,23.48,63999.99,63999.99,yes,True,split,split
2026-06-13 09:00,0.99952,64133.12,64102.69,64074.15,30.78,28.54,64099.99,64199.99,no,False,split,split
2026-06-13 10:00,0.99941,64102.61,64220.97,64190.42,37.82,30.55,64099.99,64199.99,no,True,split,both_win
2026-06-13 11:00,0.99938,64220.96,64296.15,64276.27,39.82,19.88,64199.99,64299.99,no,True,split,both_win
2026-06-13 12:00,0.99937,64296.15,64029.17,63986.97,40.51,42.2,64299.99,64299.99,no,False,split,split
2026-06-13 13:00,0.99942,64029.17,63971.19,63959.11,37.14,12.08,63999.99,64099.99,no,False,split,split
2026-06-13 14:00,0.9995,63971.2,64161.46,64135.03,31.99,26.43,63999.99,63999.99,yes,True,split,split
2026-06-13 15:00,0.9995,64161.46,64296.59,64282.27,32.08,14.32,64199.99,64199.99,yes,True,split,split
2026-06-13 16:00,0.99953,64296.59,64278.31,64255.82,30.22,22.49,64249.99,64499.99,no,False,both_win,split
2026-06-13 17:00,0.99952,64278.31,64471.04,64440.09,30.85,30.95,64299.99,64299.99,yes,True,split,split
2026-06-13 18:00,0.99963,64471.04,64456.47,64442.33,23.85,14.14,64499.99,64499.99,no,False,split,split
2026-06-13 19:00,0.99966,64456.46,64458.01,64418.49,21.92,39.52,64499.99,64499.99,no,True,both_win,both_win
2026-06-13 20:00,0.99961,64458.01,64565.0,64531.95,25.14,33.05,64499.99,64499.99,yes,True,split,split
2026-06-13 21:00,0.99961,64565.01,64563.0,64573.72,25.18,-10.72,64599.99,64599.99,no,False,split,split
2026-06-13 22:00,0.99968,64563.0,64490.01,64474.23,20.66,15.78,64599.99,64599.99,no,False,split,split
2026-06-13 23:00,0.99956,64490.01,64545.3,64520.85,28.38,24.45,64499.99,64499.99,yes,True,split,split
2026-06-14 00:00,0.99963,64545.3,64339.07,64353.57,23.88,-14.5,64499.99,64599.99,no,False,split,split
2026-06-14 01:00,0.99958,64339.07,64338.0,64342.63,27.02,-4.63,64299.99,64399.99,no,False,both_win,split
2026-06-14 02:00,0.99951,64338.0,64286.1,64264.32,31.53,21.78,64299.99,64399.99,no,False,split,split
2026-06-14 03:00,0.99948,64286.1,64429.39,64397.4,33.43,31.99,64299.99,64299.99,yes,True,split,split
2026-06-14 04:00,0.99949,64429.39,64456.33,64427.91,32.86,28.42,64399.99,64499.99,no,True,split,both_win
2026-06-14 05:00,0.99948,64456.33,64616.0,64581.02,33.52,34.98,64499.99,64499.99,yes,True,split,split
2026-06-14 06:00,0.99938,64616.0,64521.13,64498.04,40.06,23.09,64599.99,64699.99,no,False,split,split
2026-06-14 07:00,0.99944,64521.13,64546.0,64528.2,36.13,17.8,64499.99,64599.99,no,True,split,both_win
2026-06-14 08:00,0.99949,64546.01,64327.53,64302.94,32.92,24.59,64499.99,64599.99,no,False,split,split
2026-06-14 09:00,0.99948,64327.54,64317.99,64283.54,33.45,34.45,64299.99,64399.99,no,False,split,split
2026-06-14 10:00,0.99948,64318.0,63983.55,63938.98,33.45,44.57,64299.99,64399.99,no,False,split,split
2026-06-14 11:00,0.9995,63983.56,64025.07,64000.5,31.99,24.57,63999.99,63999.99,yes,True,split,split
2026-06-14 12:00,0.99941,64025.06,63942.63,63925.8,37.77,16.83,63999.99,64099.99,no,False,split,split
2026-06-14 13:00,0.99922,63942.63,63732.64,63703.91,49.88,28.73,63899.99,63999.99,no,False,split,split
2026-06-14 14:00,0.99941,63732.65,63813.3,63781.55,37.6,31.75,63699.99,63799.99,no,True,split,both_win
2026-06-14 15:00,0.99945,63813.3,63802.0,63765.55,35.1,36.45,63799.99,63899.99,no,False,split,split
2026-06-14 16:00,0.99945,63801.99,64008.64,63980.12,35.09,28.52,63749.99,63999.99,no,True,split,both_win
2026-06-14 17:00,0.99959,64008.64,65311.59,65299.94,26.24,11.65,63999.99,64099.99,yes,True,split,split
2026-06-14 18:00,0.99948,65311.59,65426.78,65354.06,33.96,72.72,65299.99,65399.99,no,True,split,both_win
2026-06-14 19:00,0.99937,65426.78,65746.45,65723.76,41.22,22.69,65399.99,65499.99,yes,True,split,split
2026-06-14 20:00,0.99942,65746.45,65625.99,65595.82,38.13,30.17,65699.99,65799.99,no,False,split,split
2026-06-14 21:00,0.99942,65626.0,65525.0,65467.2,38.06,57.8,65599.99,65699.99,no,False,split,split
2026-06-14 22:00,0.99951,65525.01,65472.01,65421.01,32.11,51.0,65499.99,65599.99,no,False,split,split
2026-06-14 23:00,0.99949,65472.01,65927.1,65874.42,33.39,52.68,65499.99,65499.99,yes,True,split,split
2026-06-15 00:00,0.99945,65927.11,65644.01,65625.91,36.26,18.1,65899.99,65999.99,no,False,split,split
2026-06-15 01:00,0.99937,65644.0,65858.01,65827.38,41.36,30.63,65599.99,65699.99,yes,True,split,split
2026-06-15 02:00,0.99942,65858.0,65812.01,65786.21,38.2,25.8,65899.99,65899.99,no,False,split,split
2026-06-15 03:00,0.99921,65812.01,65674.76,65620.72,51.99,54.04,65799.99,65899.99,no,False,split,split
2026-06-15 04:00,0.99933,65674.76,65662.01,65648.45,44.0,13.56,65699.99,65699.99,no,False,split,split
2026-06-15 05:00,0.9993,65662.0,65596.86,65560.57,45.96,36.29,65699.99,65699.99,no,False,split,split
2026-06-15 06:00,0.99934,65596.86,65917.37,65868.0,43.29,49.37,65599.99,65599.99,yes,True,split,split
2026-06-15 07:00,0.99941,65917.37,66233.9,66198.74,38.89,35.16,65899.99,65999.99,yes,True,split,split
2026-06-15 08:00,0.99933,66233.89,66563.49,66537.29,44.38,26.2,66199.99,66299.99,yes,True,split,split
2026-06-15 09:00,0.99921,66563.48,66447.05,66402.5,52.59,44.55,66599.99,66599.99,no,False,split,split
2026-06-15 10:00,0.99918,66447.06,66591.55,66567.56,54.49,23.99,66399.99,66499.99,yes,True,split,split
2026-06-15 11:00,0.99925,66591.54,67292.14,67218.2,49.94,73.94,66599.99,66599.99,yes,True,split,split
2026-06-15 12:00,0.9994,67292.15,67157.99,67147.25,40.38,10.74,67299.99,67299.99,no,False,split,split
2026-06-15 13:00,0.99952,67158.0,66851.79,66829.85,32.24,21.94,67199.99,67199.99,no,False,split,split
2026-06-15 14:00,0.9995,66851.8,66766.12,66749.33,33.43,16.79,66899.99,66899.99,no,False,split,split
2026-06-15 15:00,0.99958,66766.13,66614.35,66520.2,28.04,94.15,66799.99,66799.99,no,False,split,split
2026-06-15 16:00,0.99951,66615.98,66519.98,66481.82,32.64,38.16,66499.99,66749.99,no,False,split,split
2026-06-15 17:00,0.99941,66519.99,66368.15,66343.02,39.25,25.13,66499.99,66599.99,no,False,split,split
2026-06-15 18:00,0.9994,66368.15,66206.34,66177.65,39.82,28.69,66399.99,66399.99,no,False,split,split
2026-06-15 19:00,0.99945,66206.34,66328.74,66292.94,36.41,35.8,66199.99,66299.99,no,True,split,both_win
2026-06-15 20:00,0.99939,66328.74,66250.0,66221.99,40.46,28.01,66299.99,66399.99,no,False,split,split
2026-06-15 21:00,0.99931,66250.0,66346.52,66313.09,45.71,33.43,66299.99,66299.99,yes,True,split,split
2026-06-15 22:00,0.99938,66346.51,65741.99,65686.1,41.13,55.89,66299.99,66399.99,no,False,split,split
2026-06-15 23:00,0.9994,65742.0,66165.21,66124.16,39.45,41.05,65699.99,65799.99,yes,True,split,split
2026-06-16 00:00,0.99931,66165.21,65840.09,65843.85,45.65,-3.76,66199.99,66199.99,no,False,split,split
2026-06-16 01:00,0.99942,65840.1,66045.0,66046.98,38.19,-1.98,65799.99,65899.99,yes,True,split,split
2026-06-16 02:00,0.99937,66044.99,66446.0,66413.27,41.61,32.73,65999.99,66099.99,yes,True,split,split
2026-06-16 03:00,0.99948,66446.01,66372.0,66334.2,34.55,37.8,66399.99,66499.99,no,False,split,split
2026-06-16 04:00,0.99938,66372.0,66899.61,66878.0,41.15,21.61,66399.99,66399.99,yes,True,split,split
2026-06-16 05:00,0.99921,66899.61,66510.0,66473.93,52.85,36.07,66899.99,66899.99,no,False,split,split
2026-06-16 06:00,0.99914,66510.01,66514.0,66469.19,57.2,44.81,66499.99,66599.99,no,True,both_lose,both_win
2026-06-16 07:00,0.99919,66514.01,66481.73,66427.62,53.88,54.11,66499.99,66599.99,no,False,split,split
2026-06-16 08:00,0.99919,66481.73,66429.83,66383.44,53.85,46.39,66499.99,66499.99,no,False,split,split
2026-06-16 09:00,0.99915,66429.84,66052.0,66024.52,56.47,27.48,66399.99,66499.99,no,False,split,split
2026-06-16 10:00,0.99933,66052.01,65654.9,65589.04,44.25,65.86,66099.99,66099.99,no,False,split,split
2026-06-16 11:00,0.99915,65654.9,65859.76,65840.17,55.81,19.59,65699.99,65699.99,yes,True,split,split
2026-06-16 12:00,0.99925,65859.76,65758.07,65713.89,49.39,44.18,65899.99,65899.99,no,False,split,split
2026-06-16 13:00,0.99923,65758.07,65978.79,65909.62,50.63,69.17,65799.99,65799.99,yes,True,split,split
2026-06-16 14:00,0.9993,65978.78,65847.99,65780.98,46.19,67.01,65999.99,65999.99,no,False,split,split
2026-06-16 15:00,0.99902,65848.0,65675.88,65597.76,64.53,78.12,65799.99,65899.99,no,False,split,split
2026-06-16 16:00,0.999,65675.89,65854.0,65793.03,65.68,60.97,65749.99,65749.99,yes,True,split,split
2026-06-16 17:00,0.9991,65854.0,65776.97,65714.94,59.27,62.03,65899.99,65899.99,no,False,split,split
2026-06-16 18:00,0.99904,65776.97,65780.0,65718.89,63.15,61.11,65799.99,65799.99,no,True,both_win,both_win
2026-06-16 19:00,0.99898,65780.01,65675.01,65614.95,67.1,60.06,65799.99,65799.99,no,False,split,split
2026-06-16 20:00,0.99905,65675.02,65700.0,65669.03,62.39,30.97,65699.99,65699.99,no,True,both_win,both_win
2026-06-16 21:00,0.99905,65700.0,65940.0,65882.93,62.42,57.07,65699.99,65799.99,yes,True,split,split
2026-06-16 22:00,0.99906,65940.0,65904.0,65849.2,61.98,54.8,65899.99,65999.99,no,False,split,split
2026-06-16 23:00,0.99908,65903.99,65851.99,65775.07,60.63,76.92,65899.99,65999.99,no,False,split,split
2026-06-17 00:00,0.999,65852.0,65892.0,65836.01,65.85,55.99,65899.99,65899.99,no,True,both_win,both_win
2026-06-17 01:00,0.99904,65892.01,65836.3,65783.52,63.26,52.78,65899.99,65899.99,no,False,split,split
2026-06-17 02:00,0.99909,65836.3,65624.0,65567.3,59.91,56.7,65799.99,65899.99,no,False,split,split
2026-06-17 03:00,0.99902,65624.01,65539.5,65473.88,64.31,65.62,65599.99,65699.99,no,False,split,split
2026-06-17 04:00,0.99896,65539.51,64926.02,64874.14,68.16,51.88,65499.99,65599.99,no,False,split,split
2026-06-17 05:00,0.99918,64926.02,64909.44,64848.6,53.24,60.84,64899.99,64999.99,no,False,split,split
2026-06-17 06:00,0.99911,64909.44,64798.0,64729.4,57.77,68.6,64899.99,64999.99,no,False,split,split
2026-06-17 07:00,0.99915,64798.0,64810.01,64767.63,55.08,42.38,64799.99,64799.99,no,True,both_win,both_win
2026-06-17 08:00,0.99907,64810.01,65040.88,64988.57,60.27,52.31,64799.99,64899.99,yes,True,split,split
2026-06-17 09:00,0.9991,65040.88,65278.0,65233.57,58.54,44.43,64999.99,65099.99,yes,True,split,split
2026-06-17 10:00,0.99912,65278.0,65101.45,65065.81,57.44,35.64,65299.99,65299.99,no,False,split,split
2026-06-17 11:00,0.99916,65101.45,65752.0,65698.25,54.69,53.75,65099.99,65199.99,yes,True,split,split
2026-06-17 12:00,0.99922,65751.99,65864.12,65814.81,51.29,49.31,65799.99,65799.99,yes,True,split,split
2026-06-17 13:00,0.99917,65864.13,66104.08,66015.87,54.67,88.21,65899.99,65899.99,yes,True,split,split
2026-06-17 14:00,0.9992,66107.99,65516.0,65462.21,52.89,53.79,66099.99,66199.99,no,False,split,split
2026-06-17 15:00,0.99935,65516.0,64301.85,64219.41,42.59,82.44,65499.99,65599.99,no,False,split,split
2026-06-17 16:00,0.99914,64301.85,64434.36,64376.65,55.3,57.71,64249.99,64499.99,no,True,split,both_win
2026-06-17 17:00,0.99921,64434.36,64257.77,64201.02,50.9,56.75,64399.99,64499.99,no,False,split,split
2026-06-17 18:00,0.99919,64257.77,64300.01,64260.14,52.05,39.87,64299.99,64299.99,no,True,both_win,both_win
2026-06-17 19:00,0.99913,64300.01,64509.4,64438.14,55.94,71.26,64299.99,64399.99,yes,True,split,split
2026-06-17 20:00,0.99924,64509.4,64468.01,64421.27,49.03,46.74,64499.99,64599.99,no,False,split,split
2026-06-17 21:00,0.99902,64468.01,64548.74,64499.92,63.18,48.82,64499.99,64499.99,no,True,both_win,both_win
2026-06-17 22:00,0.99895,64548.75,64689.5,64642.25,67.78,47.25,64499.99,64599.99,yes,True,split,split
2026-06-17 23:00,0.99876,64689.5,64282.82,64222.38,80.21,60.44,64699.99,64699.99,no,False,split,split
2026-06-18 00:00,0.99882,64282.82,63883.41,63876.25,75.85,7.16,64299.99,64299.99,no,False,split,split
2026-06-18 05:00,0.99898,64399.93,64199.53,64157.43,65.69,42.1,64399.99,64399.99,no,False,split,split
2026-06-18 06:00,0.99907,64199.53,64078.61,64049.7,59.71,28.91,64199.99,64199.99,no,False,split,split
